Stock,EventD,EventT,ER_Date,ER_A/B,OptionEX,C/P,Strike,StockV,Height,Size,OPrice,Direction,Condition,MillionD,OIa,OIChange,MaxMillionD,MaxStrike,MinHeight,MaxHeight,MarketCapB,Index
SHLD,180720,112942,20180822,bmo,200117,P,7.0,2.21,317.0,1050,4.950,Sell60%  ,Spread              ,0.52,,,2.07,22.0,317.0,995.0,0.3,SHLD_180720_112942_B
SHLD,180720,112942,20180822,bmo,190118,P,22.0,2.21,995.0,1050,19.750,Buy52%   ,Spread              ,2.07,,,2.07,22.0,317.0,995.0,0.3,SHLD_180720_112942_A
SHLD,180720,112546,20180822,bmo,200117,P,7.0,2.21,317.0,115,4.870,Sell12%  ,Spread              ,0.06,,,0.23,22.0,317.0,995.0,0.3,SHLD_180720_112546_B
SHLD,180720,112546,20180822,bmo,190118,P,22.0,2.21,995.0,115,19.670,Buy25%   ,Spread              ,0.23,,,0.23,22.0,317.0,995.0,0.3,SHLD_180720_112546_A
SHLD,180720,122449,20180822,bmo,200117,P,7.0,2.21,317.0,3000,5.180,Buy1%    ,Spread              ,1.55,,,4.49,17.0,317.0,769.0,0.3,SHLD_180720_122449_B
SHLD,180720,122449,20180822,bmo,190118,P,17.0,2.21,769.0,3000,14.980,Sell25%  ,Spread              ,4.49,,,4.49,17.0,317.0,769.0,0.3,SHLD_180720_122449_A
SHLD,180720,121526,20180822,bmo,200117,P,7.0,2.21,317.0,140,5.180,Buy1%    ,Spread              ,0.07,,,0.21,17.0,317.0,769.0,0.3,SHLD_180720_121526_B
SHLD,180720,121526,20180822,bmo,190118,P,17.0,2.21,769.0,140,14.960,Sell28%  ,Spread              ,0.21,,,0.21,17.0,317.0,769.0,0.3,SHLD_180720_121526_A
SVXY,180720,122638,,,180921,C,15.0,13.79,109.0,800,0.270,Sell50%  ,Spread              ,0.02,,,0.02,20.0,109.0,145.0,,SVXY_180720_122638_B
SVXY,180720,122638,,,190118,C,20.0,13.79,145.0,800,0.040,Un0%     ,Spread              ,0.00,,,0.02,20.0,109.0,145.0,,SVXY_180720_122638_A
PZZA,180720,153850,20180730,amc,190118,C,55.0,51.59,107.0,1758,4.500,Buy100%  ,Spread              ,0.79,,,0.79,75.0,107.0,145.0,1.5,PZZA_180720_153850_B
PZZA,180720,153850,20180730,amc,190118,C,75.0,51.59,145.0,1758,0.550,Sell60%  ,Spread              ,0.10,,,0.79,75.0,107.0,145.0,1.5,PZZA_180720_153850_A
GE,180720,111046,20180720,bmo,200117,C,15.0,13.12,114.0,250,1.180,Buy100%  ,Spread              ,0.03,,,0.03,18.0,114.0,137.0,114.8,GE_180720_111046_B
GE,180720,111046,20180720,bmo,200117,C,15.0,13.12,114.0,250,1.180,Buy100%  ,Spread              ,0.03,,,0.03,18.0,114.0,137.0,114.8,GE_180720_111046_B
GE,180720,111046,20180720,bmo,200117,C,18.0,13.12,137.0,500,0.510,Sell100% ,Spread              ,0.03,,,0.03,18.0,114.0,137.0,114.8,GE_180720_111046_A
GE,180720,111046,20180720,bmo,200117,C,18.0,13.12,137.0,500,0.510,Sell100% ,Spread              ,0.03,,,0.03,18.0,114.0,137.0,114.8,GE_180720_111046_A
GE,180720,111004,20180720,bmo,200117,C,15.0,13.12,114.0,355,1.230,Buy100%  ,Spread              ,0.04,,,0.04,18.0,114.0,137.0,114.8,GE_180720_111004_B
GE,180720,111004,20180720,bmo,200117,C,18.0,13.12,137.0,710,0.520,Buy100%  ,Spread              ,0.04,,,0.04,18.0,114.0,137.0,114.8,GE_180720_111004_A
GE,180720,110958,20180720,bmo,200117,C,15.0,13.12,114.0,490,1.210,Buy100%  ,Spread              ,0.06,,,0.06,18.0,114.0,137.0,114.8,GE_180720_110958_B
GE,180720,110958,20180720,bmo,200117,C,18.0,13.12,137.0,980,0.510,Sell100% ,Spread              ,0.05,,,0.06,18.0,114.0,137.0,114.8,GE_180720_110958_A
GE,180720,110956,20180720,bmo,200117,C,15.0,13.12,114.0,485,1.210,Buy100%  ,Spread              ,0.06,,,0.06,18.0,114.0,137.0,114.8,GE_180720_110956_B
GE,180720,110956,20180720,bmo,200117,C,18.0,13.12,137.0,970,0.510,Sell100% ,Spread              ,0.05,,,0.06,18.0,114.0,137.0,114.8,GE_180720_110956_A
AABA,180720,123459,20180815,amc,180817,P,100.0,73.27,136.0,1250,26.950,Buy38%   ,BuyWrite            ,3.37,,,3.37,100.0,136.0,136.0,59.3,AABA_180720_123459_B
AABA,180720,123459,20180815,amc,180817,C,100.0,73.27,136.0,1250,0.070,Buy16%   ,BuyWrite            ,0.01,,,3.37,100.0,136.0,136.0,59.3,AABA_180720_123459_A
AABA,180720,122651,20180815,amc,180817,C,100.0,73.27,136.0,2500,0.070,Buy16%   ,BuyWrite            ,0.02,,,6.74,100.0,136.0,136.0,59.3,AABA_180720_122651_B
AABA,180720,122651,20180815,amc,180817,P,100.0,73.27,136.0,2500,26.950,Buy11%   ,BuyWrite            ,6.74,,,6.74,100.0,136.0,136.0,59.3,AABA_180720_122651_A
AABA,180720,103018,20180815,amc,180817,P,100.0,73.27,136.0,2500,27.050,Buy40%   ,BuyWrite            ,6.76,,,6.76,100.0,136.0,136.0,59.3,AABA_180720_103018_B
AABA,180720,103018,20180815,amc,180817,C,100.0,73.27,136.0,2500,0.110,Buy83%   ,BuyWrite            ,0.03,,,6.76,100.0,136.0,136.0,59.3,AABA_180720_103018_A
MDXG,180720,152138,,,180720,P,5.0,3.74,134.0,972,1.100,Sell100% ,Spread              ,0.11,,,0.16,5.0,134.0,134.0,0.4,MDXG_180720_152138_B
MDXG,180720,152138,,,180817,P,5.0,3.74,134.0,972,1.640,Buy80%   ,Spread              ,0.16,,,0.16,5.0,134.0,134.0,0.4,MDXG_180720_152138_A
BAC,180720,155759,20181015,bmo,190118,C,31.0,30.13,103.0,364,1.490,Buy100%  ,Spread              ,0.05,,,0.07,40.0,103.0,133.0,307.0,BAC_180720_155759_D
BAC,180720,155759,20181015,bmo,190118,C,31.0,30.13,103.0,500,1.490,Buy100%  ,Spread              ,0.07,,,0.07,40.0,103.0,133.0,307.0,BAC_180720_155759_C
BAC,180720,155759,20181015,bmo,200117,C,40.0,30.13,133.0,364,0.680,Un0%     ,Spread              ,0.02,,,0.07,40.0,103.0,133.0,307.0,BAC_180720_155759_B
BAC,180720,155759,20181015,bmo,200117,C,40.0,30.13,133.0,500,0.680,Un0%     ,Spread              ,0.03,,,0.07,40.0,103.0,133.0,307.0,BAC_180720_155759_A
BAC,180720,155143,20181015,bmo,190118,C,31.0,30.13,103.0,2987,1.470,Buy100%  ,Spread              ,0.44,,,0.44,40.0,103.0,133.0,307.0,BAC_180720_155143_B
BAC,180720,155143,20181015,bmo,200117,C,40.0,30.13,133.0,2987,0.650,Sell100% ,Spread              ,0.19,,,0.44,40.0,103.0,133.0,307.0,BAC_180720_155143_A
BAC,180720,155142,20181015,bmo,190118,C,31.0,30.13,103.0,500,1.470,Buy100%  ,Spread              ,0.07,,,0.07,40.0,103.0,133.0,307.0,BAC_180720_155142_B
BAC,180720,155142,20181015,bmo,200117,C,40.0,30.13,133.0,500,0.650,Sell100% ,Spread              ,0.03,,,0.07,40.0,103.0,133.0,307.0,BAC_180720_155142_A
BAC,180720,155100,20181015,bmo,190118,C,31.0,30.13,103.0,1000,1.460,Buy100%  ,Spread              ,0.15,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155100_B
BAC,180720,155100,20181015,bmo,200117,C,40.0,30.13,133.0,1000,0.650,Sell100% ,Spread              ,0.07,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155100_A
BAC,180720,155033,20181015,bmo,190118,C,31.0,30.13,103.0,1000,1.470,Un0%     ,Spread              ,0.15,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155033_B
BAC,180720,155033,20181015,bmo,200117,C,40.0,30.13,133.0,1000,0.660,Buy100%  ,Spread              ,0.07,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155033_A
BAC,180720,155032,20181015,bmo,190118,C,31.0,30.13,103.0,1000,1.470,Un0%     ,Spread              ,0.15,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155032_B
BAC,180720,155032,20181015,bmo,190118,C,31.0,30.13,103.0,1000,1.470,Un0%     ,Spread              ,0.15,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155032_B
BAC,180720,155032,20181015,bmo,190118,C,31.0,30.13,103.0,1000,1.470,Un0%     ,Spread              ,0.15,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155032_B
BAC,180720,155032,20181015,bmo,200117,C,40.0,30.13,133.0,1000,0.660,Buy100%  ,Spread              ,0.07,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155032_A
BAC,180720,155032,20181015,bmo,200117,C,40.0,30.13,133.0,1000,0.660,Buy100%  ,Spread              ,0.07,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155032_A
BAC,180720,155032,20181015,bmo,200117,C,40.0,30.13,133.0,1000,0.660,Buy100%  ,Spread              ,0.07,,,0.15,40.0,103.0,133.0,307.0,BAC_180720_155032_A
AAL,180720,133957,20180726,bmo,180727,P,40.0,37.88,106.0,600,2.320,Sell20%  ,Spread              ,0.14,,,0.73,50.0,106.0,132.0,17.9,AAL_180720_133957_B
AAL,180720,133957,20180726,bmo,180817,P,50.0,37.88,132.0,600,12.090,Buy20%   ,Spread              ,0.73,,,0.73,50.0,106.0,132.0,17.9,AAL_180720_133957_A
TPX,180720,101625,20180726,bmo,180921,C,52.5,53.98,97.0,375,5.150,Sell70%  ,Spread              ,0.19,,,0.31,70.0,97.0,130.0,2.8,TPX_180720_101625_C
TPX,180720,101625,20180726,bmo,181221,C,55.0,53.98,102.0,500,6.250,Buy80%   ,Spread              ,0.31,,,0.31,70.0,97.0,130.0,2.8,TPX_180720_101625_B
TPX,180720,101625,20180726,bmo,181221,C,70.0,53.98,130.0,500,1.500,Sell66%  ,Spread              ,0.08,,,0.31,70.0,97.0,130.0,2.8,TPX_180720_101625_A
NCR,180720,133128,20180726,amc,200117,C,30.0,30.78,97.0,1000,5.550,Buy66%   ,Spread              ,0.56,,,0.56,40.0,97.0,130.0,3.6,NCR_180720_133128_B
NCR,180720,133128,20180726,amc,200117,C,40.0,30.78,130.0,1000,1.650,Un0%     ,Spread              ,0.17,,,0.56,40.0,97.0,130.0,3.6,NCR_180720_133128_A
SN,180720,120001,20180807,bmo,180817,P,6.0,4.69,128.0,500,1.260,Sell80%  ,Spread              ,0.06,,,0.11,6.0,128.0,128.0,0.4,SN_180720_120001_C
SN,180720,120001,20180807,bmo,180817,P,6.0,4.69,128.0,900,1.260,Sell80%  ,Spread              ,0.11,,,0.11,6.0,128.0,128.0,0.4,SN_180720_120001_B
SN,180720,120001,20180807,bmo,180817,P,6.0,4.69,128.0,851,1.260,Sell80%  ,Spread              ,0.11,,,0.11,6.0,128.0,128.0,0.4,SN_180720_120001_A
BABA,180720,113657,20180815,bmo,190118,C,150.0,187.25,80.0,100,42.600,Buy60%   ,Spread              ,0.43,,,0.43,230.0,80.0,123.0,473.7,BABA_180720_113657_B
BABA,180720,113657,20180815,bmo,190118,C,230.0,187.25,123.0,100,4.600,Sell10%  ,Spread              ,0.05,,,0.43,230.0,80.0,123.0,473.7,BABA_180720_113657_A
SYF,180720,115452,20180727,bmo,190118,P,30.0,32.81,91.0,2500,1.350,Buy100%  ,BuyWrite            ,0.34,,,0.34,40.0,91.0,122.0,26.6,SYF_180720_115452_B
SYF,180720,115452,20180727,bmo,190118,C,40.0,32.81,122.0,2500,0.450,Sell100% ,BuyWrite            ,0.11,,,0.34,40.0,91.0,122.0,26.6,SYF_180720_115452_A
CWH,180720,153439,,,180817,C,25.0,24.69,101.0,4500,1.500,Sell100% ,Spread              ,0.68,,,0.68,30.0,101.0,122.0,2.1,CWH_180720_153439_D
CWH,180720,153432,,,180817,C,30.0,24.69,122.0,4500,0.200,Sell100% ,Spread              ,0.09,,,0.68,30.0,101.0,122.0,2.1,CWH_180720_153432_B
CWH,180720,153026,,,180817,C,25.0,24.69,101.0,4500,1.500,Buy100%  ,Spread              ,0.68,,,0.68,30.0,101.0,122.0,2.1,CWH_180720_153026_C
CWH,180720,153026,,,180817,C,30.0,24.69,122.0,4500,0.200,Sell100% ,Spread              ,0.09,,,0.68,30.0,101.0,122.0,2.1,CWH_180720_153026_A
CWH,180720,152649,,,180817,C,25.0,24.69,101.0,500,1.450,Buy33%   ,Spread              ,0.07,,,0.07,30.0,101.0,122.0,2.1,CWH_180720_152649_B
CWH,180720,152649,,,180817,C,30.0,24.69,122.0,500,0.250,Sell33%  ,Spread              ,0.01,,,0.07,30.0,101.0,122.0,2.1,CWH_180720_152649_A
BABA,180720,112024,20180815,bmo,190118,C,225.0,187.25,120.0,400,5.400,Un0%     ,Spread              ,0.22,,,0.22,225.0,120.0,120.0,473.7,BABA_180720_112024_B
BABA,180720,112024,20180815,bmo,180921,C,225.0,187.25,120.0,400,1.000,Un0%     ,Spread              ,0.04,,,0.22,225.0,120.0,120.0,473.7,BABA_180720_112024_A
AAL,180720,155658,20180726,bmo,181116,C,39.0,37.88,103.0,447,2.560,Buy100%  ,Spread              ,0.11,,,0.11,45.0,103.0,119.0,17.9,AAL_180720_155658_F
AAL,180720,155658,20180726,bmo,181116,C,39.0,37.88,103.0,447,2.540,Un0%     ,Spread              ,0.11,,,0.11,45.0,103.0,119.0,17.9,AAL_180720_155658_E
AAL,180720,155658,20180726,bmo,181116,C,39.0,37.88,103.0,106,2.560,Buy100%  ,Spread              ,0.03,,,0.11,45.0,103.0,119.0,17.9,AAL_180720_155658_D
AAL,180720,155658,20180726,bmo,181116,C,45.0,37.88,119.0,1341,0.780,Sell33%  ,Spread              ,0.10,,,0.11,45.0,103.0,119.0,17.9,AAL_180720_155658_C
AAL,180720,155658,20180726,bmo,181116,C,45.0,37.88,119.0,318,0.780,Sell33%  ,Spread              ,0.02,,,0.11,45.0,103.0,119.0,17.9,AAL_180720_155658_B
AAL,180720,155658,20180726,bmo,181116,C,45.0,37.88,119.0,1341,0.780,Sell33%  ,Spread              ,0.10,,,0.11,45.0,103.0,119.0,17.9,AAL_180720_155658_A
VRTX,180720,154913,20180725,amc,181019,C,185.0,177.4,104.0,1000,8.000,Buy100%  ,Spread              ,0.80,,,0.8,210.0,104.0,118.0,43.8,VRTX_180720_154913_B
VRTX,180720,154913,20180725,amc,181019,C,210.0,177.4,118.0,1000,1.900,Un0%     ,Spread              ,0.19,,,0.8,210.0,104.0,118.0,43.8,VRTX_180720_154913_A
X,180720,143951,20180801,amc,180720,C,37.0,37.13,100.0,4500,0.160,Sell100% ,Spread              ,0.07,,,0.73,43.0,100.0,116.0,6.6,X_180720_143951_C
X,180720,143951,20180801,amc,180817,C,38.0,37.13,102.0,4500,1.630,Buy100%  ,Spread              ,0.73,,,0.73,43.0,100.0,116.0,6.6,X_180720_143951_B
X,180720,143951,20180801,amc,180817,C,43.0,37.13,116.0,4500,0.380,Sell100% ,Spread              ,0.17,,,0.73,43.0,100.0,116.0,6.6,X_180720_143951_A
VALE,180720,121652,,,181221,C,15.0,12.93,116.0,639,0.500,Buy100%  ,Spread              ,0.03,,,0.03,15.0,116.0,116.0,65.6,VALE_180720_121652_B
VALE,180720,121352,,,181221,C,15.0,12.93,116.0,639,0.500,Buy100%  ,Spread              ,0.03,,,0.03,15.0,116.0,116.0,65.6,VALE_180720_121352_A
NXPI,180720,150633,20180731,amc,180817,C,120.0,103.35,116.0,2000,2.870,Buy100%  ,Spread              ,0.57,,,0.57,120.0,116.0,116.0,35.8,NXPI_180720_150633_B
NXPI,180720,150633,20180731,amc,180727,C,120.0,103.35,116.0,2000,2.220,Buy26%   ,Spread              ,0.44,,,0.57,120.0,116.0,116.0,35.8,NXPI_180720_150633_A
NXPI,180720,145640,20180731,amc,180817,C,120.0,103.35,116.0,2000,2.830,Buy88%   ,Spread              ,0.57,,,0.57,120.0,116.0,116.0,35.8,NXPI_180720_145640_B
NXPI,180720,145640,20180731,amc,180720,C,120.0,103.35,116.0,2000,0.180,Buy100%  ,Spread              ,0.04,,,0.57,120.0,116.0,116.0,35.8,NXPI_180720_145640_A
NXPI,180720,141342,20180731,amc,180727,C,115.0,103.35,111.0,2950,3.550,Buy100%  ,Spread              ,1.05,,,1.05,120.0,111.0,116.0,35.8,NXPI_180720_141342_C
NXPI,180720,135829,20180731,amc,180727,C,115.0,103.35,111.0,2950,3.550,Buy100%  ,Spread              ,1.05,,,1.05,120.0,111.0,116.0,35.8,NXPI_180720_135829_B
NXPI,180720,135829,20180731,amc,180727,C,120.0,103.35,116.0,2950,1.900,Sell100% ,Spread              ,0.56,,,1.05,120.0,111.0,116.0,35.8,NXPI_180720_135829_A
TTWO,180720,114004,20180802,amc,180720,C,127.0,126.61,100.0,2438,1.200,Buy100%  ,Spread              ,0.29,,,0.65,145.0,100.0,115.0,14.5,TTWO_180720_114004_B
TTWO,180720,114004,20180802,amc,180817,C,145.0,126.61,115.0,6020,1.080,Sell76%  ,Spread              ,0.65,,,0.65,145.0,100.0,115.0,14.5,TTWO_180720_114004_A
TSLA,180720,143204,20180801,amc,180720,P,360.0,313.58,115.0,1500,46.000,Buy87%   ,Spread              ,6.90,,,6.9,360.0,115.0,115.0,53.3,TSLA_180720_143204_B
TSLA,180720,143116,20180801,amc,180727,P,360.0,313.58,115.0,1500,46.350,Buy100%  ,Spread              ,6.95,,,6.95,360.0,115.0,115.0,53.3,TSLA_180720_143116_B
TSLA,180720,135724,20180801,amc,180727,P,360.0,313.58,115.0,1500,46.350,Buy52%   ,Spread              ,6.95,,,6.95,360.0,115.0,115.0,53.3,TSLA_180720_135724_A
TSLA,180720,135723,20180801,amc,180720,P,360.0,313.58,115.0,1500,46.000,Buy20%   ,Spread              ,6.90,,,6.9,360.0,115.0,115.0,53.3,TSLA_180720_135723_A
ASHR,180720,134148,,,181019,C,28.0,26.14,107.0,587,0.460,Buy100%  ,Spread              ,0.03,,,0.03,30.0,107.0,115.0,,ASHR_180720_134148_B
ASHR,180720,134148,,,181019,C,30.0,26.14,115.0,587,0.150,Sell60%  ,Spread              ,0.01,,,0.03,30.0,107.0,115.0,,ASHR_180720_134148_A
SQ,180720,110347,20180731,amc,180817,C,70.0,70.41,99.0,1500,4.600,Buy100%  ,BuyWrite            ,0.69,,,0.69,80.0,99.0,114.0,27.5,SQ_180720_110347_B
SQ,180720,110347,20180731,amc,180817,C,80.0,70.41,114.0,1500,1.120,Sell100% ,BuyWrite            ,0.17,,,0.69,80.0,99.0,114.0,27.5,SQ_180720_110347_A
OMC,180720,112340,20181015,bmo,181019,C,72.5,68.18,106.0,1500,1.410,Buy46%   ,Spread              ,0.21,,,0.21,77.5,106.0,114.0,15.7,OMC_180720_112340_B
OMC,180720,112340,20181015,bmo,181019,C,77.5,68.18,114.0,3000,0.440,Sell46%  ,Spread              ,0.13,,,0.21,77.5,106.0,114.0,15.7,OMC_180720_112340_A
USO,180720,144048,,,180720,P,15.0,14.15,106.0,750,0.840,Buy100%  ,Spread              ,0.06,,,0.14,16.0,106.0,113.0,,USO_180720_144048_B
USO,180720,144048,,,180817,P,16.0,14.15,113.0,750,1.850,Un0%     ,Spread              ,0.14,,,0.14,16.0,106.0,113.0,,USO_180720_144048_A
BAC,180720,101728,20181015,bmo,181116,C,33.0,30.13,110.0,753,0.350,Buy100%  ,Spread              ,0.03,,,0.03,34.0,110.0,113.0,307.0,BAC_180720_101728_B
BAC,180720,101728,20181015,bmo,180921,C,34.0,30.13,113.0,753,0.050,Buy100%  ,Spread              ,0.00,,,0.03,34.0,110.0,113.0,307.0,BAC_180720_101728_A
AXL,180720,144836,20180726,bmo,180817,C,17.0,16.13,105.0,1800,0.400,Buy100%  ,Spread              ,0.07,,,0.07,18.0,105.0,112.0,1.8,AXL_180720_144836_B
AXL,180720,144836,20180726,bmo,180817,C,18.0,16.13,112.0,1800,0.130,Sell40%  ,Spread              ,0.02,,,0.07,18.0,105.0,112.0,1.8,AXL_180720_144836_A
ALGN,180720,153228,20180725,amc,181019,C,380.0,375.38,101.0,140,25.450,Buy16%   ,Spread              ,0.36,,,0.36,420.0,101.0,112.0,28.9,ALGN_180720_153228_B
ALGN,180720,153228,20180725,amc,181019,C,420.0,375.38,112.0,280,10.700,Sell50%  ,Spread              ,0.30,,,0.36,420.0,101.0,112.0,28.9,ALGN_180720_153228_A
AAPL,180720,152505,20180731,amc,180921,C,210.0,191.44,110.0,994,0.830,Sell100% ,Spread              ,0.08,,,0.08,215.0,110.0,112.0,961.0,AAPL_180720_152505_B
AAPL,180720,152505,20180731,amc,180921,C,215.0,191.44,112.0,994,0.460,Buy100%  ,Spread              ,0.05,,,0.08,215.0,110.0,112.0,961.0,AAPL_180720_152505_A
QCOM,180720,102206,20180725,amc,181019,P,50.0,58.61,85.0,1000,0.760,Buy75%   ,BuyWrite            ,0.08,,,0.1,65.0,85.0,111.0,86.7,QCOM_180720_102206_B
QCOM,180720,102206,20180725,amc,181019,C,65.0,58.61,111.0,1000,0.960,Sell86%  ,BuyWrite            ,0.10,,,0.1,65.0,85.0,111.0,86.7,QCOM_180720_102206_A
QCOM,180720,102152,20180725,amc,181019,P,50.0,58.61,85.0,15000,0.760,Buy75%   ,BuyWrite            ,1.14,,,1.44,65.0,85.0,111.0,86.7,QCOM_180720_102152_B
QCOM,180720,102152,20180725,amc,181019,C,65.0,58.61,111.0,15000,0.960,Sell86%  ,BuyWrite            ,1.44,,,1.44,65.0,85.0,111.0,86.7,QCOM_180720_102152_A
NXPI,180720,153923,20180731,amc,180727,C,115.0,103.35,111.0,9820,3.650,Sell33%  ,Spread              ,3.58,,,3.58,115.0,111.0,111.0,35.8,NXPI_180720_153923_A
NXPI,180720,145438,20180731,amc,180727,C,115.0,103.35,111.0,10000,3.650,Buy55%   ,Spread              ,3.65,,,3.65,115.0,111.0,111.0,35.8,NXPI_180720_145438_A
NFLX,180720,135553,20181015,amc,180817,C,360.0,361.05,100.0,246,15.830,Buy73%   ,Spread              ,0.39,,,0.39,400.0,100.0,111.0,166.0,NFLX_180720_135553_B
NFLX,180720,135553,20181015,amc,180817,C,400.0,361.05,111.0,738,3.150,Un0%     ,Spread              ,0.23,,,0.39,400.0,100.0,111.0,166.0,NFLX_180720_135553_A
NFLX,180720,121632,20181015,amc,180720,P,395.0,361.05,109.0,100,32.240,Buy16%   ,Spread              ,0.32,,,0.37,400.0,109.0,111.0,166.0,NFLX_180720_121632_B
NFLX,180720,121632,20181015,amc,180720,P,400.0,361.05,111.0,100,37.220,Buy8%    ,Spread              ,0.37,,,0.37,400.0,109.0,111.0,166.0,NFLX_180720_121632_A
NFLX,180720,121058,20181015,amc,180720,P,395.0,361.05,109.0,100,32.040,Buy20%   ,Spread              ,0.32,,,0.37,400.0,109.0,111.0,166.0,NFLX_180720_121058_B
NFLX,180720,121058,20181015,amc,180720,P,400.0,361.05,111.0,100,37.020,Sell2%   ,Spread              ,0.37,,,0.37,400.0,109.0,111.0,166.0,NFLX_180720_121058_A
HYG,180720,112408,,,180817,C,95.0,85.62,111.0,2000,0.010,Sell33%  ,BuyWrite            ,0.00,,,1.96,95.0,111.0,111.0,,HYG_180720_112408_B
HYG,180720,112408,,,180817,P,95.0,85.62,111.0,2000,9.800,Sell14%  ,BuyWrite            ,1.96,,,1.96,95.0,111.0,111.0,,HYG_180720_112408_A
HEAR,180720,105930,20180806,amc,180817,C,30.0,27.1,111.0,500,2.400,Sell33%  ,Spread              ,0.12,,,0.14,30.0,92.0,111.0,0.4,HEAR_180720_105930_B
HEAR,180720,105913,20180806,amc,180720,C,25.0,27.1,92.0,601,2.300,Sell37%  ,Spread              ,0.14,,,0.14,30.0,92.0,111.0,0.4,HEAR_180720_105913_C
HEAR,180720,105308,20180806,amc,180720,C,25.0,27.1,92.0,601,2.300,Buy61%   ,Spread              ,0.14,,,0.14,30.0,92.0,111.0,0.4,HEAR_180720_105308_B
HEAR,180720,105308,20180806,amc,180817,C,30.0,27.1,111.0,500,2.250,Sell100% ,Spread              ,0.11,,,0.14,30.0,92.0,111.0,0.4,HEAR_180720_105308_A
HEAR,180720,105000,20180806,amc,180720,C,25.0,27.1,92.0,601,2.300,Buy100%  ,Spread              ,0.14,,,0.14,30.0,92.0,111.0,0.4,HEAR_180720_105000_C
HEAR,180720,105000,20180806,amc,180817,C,30.0,27.1,111.0,500,2.400,Buy50%   ,Spread              ,0.12,,,0.14,30.0,92.0,111.0,0.4,HEAR_180720_105000_A
CRM,180720,123611,20180820,amc,180831,P,120.0,146.87,82.0,500,0.460,Buy33%   ,Spread              ,0.02,,,0.11,162.5,82.0,111.0,106.1,CRM_180720_123611_C
CRM,180720,123611,20180820,amc,180831,C,155.0,146.87,106.0,500,2.290,Sell27%  ,Spread              ,0.11,,,0.11,162.5,82.0,111.0,106.1,CRM_180720_123611_B
CRM,180720,123611,20180820,amc,180831,C,162.5,146.87,111.0,1000,0.890,Un0%     ,Spread              ,0.09,,,0.11,162.5,82.0,111.0,106.1,CRM_180720_123611_A
ADMS,180720,143841,,,180720,P,30.0,27.09,111.0,1000,2.800,Sell46%  ,Spread              ,0.28,,,0.28,30.0,111.0,111.0,0.7,ADMS_180720_143841_B
ADMS,180720,134659,,,180720,P,30.0,27.09,111.0,1000,2.800,Sell46%  ,Spread              ,0.28,,,0.28,30.0,111.0,111.0,0.7,ADMS_180720_134659_A
AAL,180720,115733,20180726,bmo,180727,C,39.0,37.88,103.0,450,0.610,Un0%     ,Spread              ,0.03,,,0.03,42.0,103.0,111.0,17.9,AAL_180720_115733_B
AAL,180720,115733,20180726,bmo,180727,C,42.0,37.88,111.0,1350,0.110,Buy100%  ,Spread              ,0.01,,,0.03,42.0,103.0,111.0,17.9,AAL_180720_115733_A
LEA,180720,155921,20180726,bmo,180817,C,185.0,181.21,102.0,1000,3.900,Buy33%   ,Spread              ,0.39,,,0.39,200.0,102.0,110.0,12.2,LEA_180720_155921_C
LEA,180720,155921,20180726,bmo,180817,C,195.0,181.21,108.0,2000,1.150,Buy20%   ,Spread              ,0.23,,,0.39,200.0,102.0,110.0,12.2,LEA_180720_155921_B
LEA,180720,155921,20180726,bmo,180817,C,200.0,181.21,110.0,1000,0.600,Buy33%   ,Spread              ,0.06,,,0.39,200.0,102.0,110.0,12.2,LEA_180720_155921_A
DLTR,180720,95026,20180822,bmo,180831,C,88.0,86.44,102.0,500,3.300,Buy100%  ,Spread              ,0.17,,,0.17,95.0,102.0,110.0,20.2,DLTR_180720_95026_B
DLTR,180720,95026,20180822,bmo,180831,C,95.0,86.44,110.0,500,0.900,Sell60%  ,Spread              ,0.05,,,0.17,95.0,102.0,110.0,20.2,DLTR_180720_95026_A
CHK,180720,142853,20180801,bmo,180817,P,5.0,4.55,110.0,15000,0.630,Buy100%  ,Spread              ,0.95,,,0.95,5.0,99.0,110.0,4.1,CHK_180720_142853_B
CHK,180720,142837,20180801,bmo,180817,P,4.5,4.55,99.0,15000,0.320,Buy100%  ,Spread              ,0.48,,,0.95,5.0,99.0,110.0,4.1,CHK_180720_142837_D
CHK,180720,142245,20180801,bmo,180817,P,4.5,4.55,99.0,15000,0.320,Buy100%  ,Spread              ,0.48,,,0.95,5.0,99.0,110.0,4.1,CHK_180720_142245_C
CHK,180720,142245,20180801,bmo,180817,P,5.0,4.55,110.0,15000,0.630,Sell100% ,Spread              ,0.95,,,0.95,5.0,99.0,110.0,4.1,CHK_180720_142245_A
AMZN,180720,95106,20180726,amc,181116,P,1980.0,1813.7,109.0,141,204.630,Sell51%  ,Spread              ,2.89,,,2.98,1990.0,109.0,110.0,851.9,AMZN_180720_95106_B
